"file","source_row","field","value","problem"
"stomata-sd_liang_2022a_p1.0.xlsx",2,"A",,"Missing sample ID"
"stomata-franks_liang_2022b.xlsx",4,"F",,"Missing latitude"
"stomata-franks_liang_2022b.xlsx",5,"F",,"Missing latitude"
"stomata-franks_liang_2022b.xlsx",6,"F",,"Missing latitude"
"stomata-franks_liang_2022b.xlsx",7,"F",,"Missing latitude"
"stomata-franks_liang_2022b.xlsx",8,"F",,"Missing latitude"
"stomata-franks_liang_2022b.xlsx",9,"F",,"Missing latitude"
"stomata-franks_liang_2022b.xlsx",4,"G",,"Missing longitude"
"stomata-franks_liang_2022b.xlsx",5,"G",,"Missing longitude"
"stomata-franks_liang_2022b.xlsx",6,"G",,"Missing longitude"
"stomata-franks_liang_2022b.xlsx",7,"G",,"Missing longitude"
"stomata-franks_liang_2022b.xlsx",8,"G",,"Missing longitude"
"stomata-franks_liang_2022b.xlsx",9,"G",,"Missing longitude"
"stomata-franks_reichgelt_2020.xlsx",4,"A",,"Missing sample ID"
"stomata-franks_reichgelt_2020.xlsx",17,"A",,"Missing sample ID"
"stomata-franks_reichgelt_2020.xlsx",35,"A",,"Missing sample ID"
"stomata-franks_reichgelt_2020.xlsx",43,"A",,"Missing sample ID"
"stomata-sd_stults_2011.xlsx",2,"A",,"Missing sample ID"
"stomata-sd_stults_2011.xlsx",3,"A",,"Missing sample ID"
"stomata-sd_stults_2011.xlsx",2,"F",,"Missing latitude"
"stomata-sd_stults_2011.xlsx",2,"G",,"Missing longitude"
"stomata-si_kuerschner_1996.xlsx",2,"A",,"Missing sample ID"
"stomata-si_kuerschner_1996.xlsx",3,"A",,"Missing sample ID"
"stomata-si_kuerschner_1996.xlsx",4,"A",,"Missing sample ID"
"stomata-si_kuerschner_1996.xlsx",5,"A",,"Missing sample ID"
"stomata-si_kuerschner_1996.xlsx",6,"A",,"Missing sample ID"
"stomata-si_kuerschner_1996.xlsx",7,"A",,"Missing sample ID"
"stomata-si_kuerschner_1996.xlsx",8,"A",,"Missing sample ID"
"stomata-si_kuerschner_1996.xlsx",9,"A",,"Missing sample ID"
"stomata-si_kuerschner_1996.xlsx",10,"A",,"Missing sample ID"
"stomata-si_kuerschner_1996.xlsx",2,"F",,"Missing latitude"
"stomata-si_kuerschner_1996.xlsx",3,"F",,"Missing latitude"
"stomata-si_kuerschner_1996.xlsx",4,"F",,"Missing latitude"
"stomata-si_kuerschner_1996.xlsx",5,"F",,"Missing latitude"
"stomata-si_kuerschner_1996.xlsx",6,"F",,"Missing latitude"
"stomata-si_kuerschner_1996.xlsx",7,"F",,"Missing latitude"
"stomata-si_kuerschner_1996.xlsx",8,"F",,"Missing latitude"
"stomata-si_kuerschner_1996.xlsx",9,"F",,"Missing latitude"
"stomata-si_kuerschner_1996.xlsx",10,"F",,"Missing latitude"
"stomata-si_kuerschner_1996.xlsx",2,"G",,"Missing longitude"
"stomata-si_kuerschner_1996.xlsx",3,"G",,"Missing longitude"
"stomata-si_kuerschner_1996.xlsx",4,"G",,"Missing longitude"
"stomata-si_kuerschner_1996.xlsx",5,"G",,"Missing longitude"
"stomata-si_kuerschner_1996.xlsx",6,"G",,"Missing longitude"
"stomata-si_kuerschner_1996.xlsx",7,"G",,"Missing longitude"
"stomata-si_kuerschner_1996.xlsx",8,"G",,"Missing longitude"
"stomata-si_kuerschner_1996.xlsx",9,"G",,"Missing longitude"
"stomata-si_kuerschner_1996.xlsx",10,"G",,"Missing longitude"
"stomata-si_kuerschner_2008.xlsx",2,"F",,"Missing latitude"
"stomata-si_kuerschner_2008.xlsx",3,"F",,"Missing latitude"
"stomata-si_kuerschner_2008.xlsx",4,"F",,"Missing latitude"
"stomata-si_kuerschner_2008.xlsx",5,"F",,"Missing latitude"
"stomata-si_kuerschner_2008.xlsx",6,"F",,"Missing latitude"
"stomata-si_kuerschner_2008.xlsx",7,"F",,"Missing latitude"
"stomata-si_kuerschner_2008.xlsx",8,"F",,"Missing latitude"
"stomata-si_kuerschner_2008.xlsx",9,"F",,"Missing latitude"
"stomata-si_kuerschner_2008.xlsx",10,"F",,"Missing latitude"
"stomata-si_kuerschner_2008.xlsx",11,"F",,"Missing latitude"
"stomata-si_kuerschner_2008.xlsx",12,"F",,"Missing latitude"
"stomata-si_kuerschner_2008.xlsx",13,"F",,"Missing latitude"
"stomata-si_kuerschner_2008.xlsx",14,"F",,"Missing latitude"
"stomata-si_kuerschner_2008.xlsx",15,"F",,"Missing latitude"
"stomata-si_kuerschner_2008.xlsx",16,"F",,"Missing latitude"
"stomata-si_kuerschner_2008.xlsx",17,"F",,"Missing latitude"
