"file","source_row","field","value","problem"
"boron_isotopes_dyez_2018.xlsx",135,"S","3.85489733691202","Alternative source value present but Mg/Ca column S remains blank"
"boron_isotopes_dyez_2018.xlsx",136,"S","3.71379605602892","Alternative source value present but Mg/Ca column S remains blank"
"boron_isotopes_dyez_2018.xlsx",137,"S","4.31281625655311","Alternative source value present but Mg/Ca column S remains blank"
"boron_isotopes_dyez_2018.xlsx",138,"S","3.57676297272312","Alternative source value present but Mg/Ca column S remains blank"
"boron_isotopes_dyez_2018.xlsx",139,"S","3.86896110922975","Alternative source value present but Mg/Ca column S remains blank"
"boron_isotopes_dyez_2018.xlsx",140,"S","3.90796729252771","Alternative source value present but Mg/Ca column S remains blank"
"boron_isotopes_dyez_2018.xlsx",141,"S","3.79537516850125","Alternative source value present but Mg/Ca column S remains blank"
"boron_isotopes_dyez_2018.xlsx",142,"S","4.06423682666659","Alternative source value present but Mg/Ca column S remains blank"
"boron_isotopes_dyez_2018.xlsx",143,"S","3.81036737641578","Alternative source value present but Mg/Ca column S remains blank"
"boron_isotopes_dyez_2018.xlsx",144,"S","3.85259926115839","Alternative source value present but Mg/Ca column S remains blank"
"boron_isotopes_dyez_2018.xlsx",145,"S","3.80712977293611","Alternative source value present but Mg/Ca column S remains blank"
"boron_isotopes_dyez_2018.xlsx",146,"S","3.69576184010847","Alternative source value present but Mg/Ca column S remains blank"
"boron_isotopes_dyez_2018.xlsx",147,"S","3.68945034326095","Alternative source value present but Mg/Ca column S remains blank"
"boron_isotopes_dyez_2018.xlsx",148,"S","3.49295938258065","Alternative source value present but Mg/Ca column S remains blank"
"boron_isotopes_dyez_2018.xlsx",149,"S","3.47797242630591","Alternative source value present but Mg/Ca column S remains blank"
"boron_isotopes_dyez_2018.xlsx",150,"S","3.7974470407174","Alternative source value present but Mg/Ca column S remains blank"
"boron_isotopes_dyez_2018.xlsx",151,"S","3.52186858241956","Alternative source value present but Mg/Ca column S remains blank"
"boron_isotopes_dyez_2018.xlsx",152,"S","3.97372741693827","Alternative source value present but Mg/Ca column S remains blank"
"boron_isotopes_dyez_2018.xlsx",153,"S","3.53110659997389","Alternative source value present but Mg/Ca column S remains blank"
"boron_isotopes_dyez_2018.xlsx",154,"S","3.60022173406363","Alternative source value present but Mg/Ca column S remains blank"
"boron_isotopes_dyez_2018.xlsx",155,"S","3.89179288963966","Alternative source value present but Mg/Ca column S remains blank"
"boron_isotopes_dyez_2018.xlsx",156,"S","3.67142426423242","Alternative source value present but Mg/Ca column S remains blank"
"boron_isotopes_dyez_2018.xlsx",157,"S","4.11776858480997","Alternative source value present but Mg/Ca column S remains blank"
"boron_isotopes_dyez_2018.xlsx",158,"S","3.6149397366904","Alternative source value present but Mg/Ca column S remains blank"
"boron_isotopes_dyez_2018.xlsx",159,"S","3.34138425602064","Alternative source value present but Mg/Ca column S remains blank"
"boron_isotopes_dyez_2018.xlsx",160,"S","3.27665951068349","Alternative source value present but Mg/Ca column S remains blank"
"boron_isotopes_dyez_2018.xlsx",161,"S","3.12974908371551","Alternative source value present but Mg/Ca column S remains blank"
"boron_isotopes_dyez_2018.xlsx",162,"S","3.21302964546631","Alternative source value present but Mg/Ca column S remains blank"
"boron_isotopes_dyez_2018.xlsx",163,"S","3.26240680474673","Alternative source value present but Mg/Ca column S remains blank"
"boron_isotopes_dyez_2018.xlsx",164,"S","3.32725699764649","Alternative source value present but Mg/Ca column S remains blank"
"boron_isotopes_dyez_2018.xlsx",165,"S","3.60260849158591","Alternative source value present but Mg/Ca column S remains blank"
"boron_isotopes_dyez_2018.xlsx",166,"S","3.58499709384601","Alternative source value present but Mg/Ca column S remains blank"
